baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez	ENSEMBL
ENSG00000162430	3024.03004834377	0.075731542335127	0.084941700447112	0.89157082959836	0.372623011245581	0.601698258943127	SELENON	57190	ENSG00000162430
ENSG00000162433	1651.29518724613	-0.0560185530163531	0.19165311493877	-0.292291377754284	0.77006385067479	0.891922841241102	AK4	205	ENSG00000162433
ENSG00000162434	8339.88061443453	0.217866617444579	0.0888724694295283	2.45145227586297	0.0142281052530539	0.0574295033836631	JAK1	3716	ENSG00000162434
ENSG00000162437	265.083567210665	-0.191365784267114	0.134669373775714	-1.42100448603723	0.155315455290565	0.347914417654169	RAVER2	55225	ENSG00000162437
ENSG00000162441	358.052677441387	-0.429325611490082	0.126048043117778	-3.40604741549954	0.000659107310312734	0.00441156001051077	LZIC	84328	ENSG00000162441
ENSG00000162458	1729.48171427079	0.466168956917442	0.096037569050015	4.8540270388838	1.20979230164656e-06	1.53701656626167e-05	FBLIM1	54751	ENSG00000162458
ENSG00000162461	24.4383640864935	0.512773437947191	0.394341205752154	1.30032933527487	0.193488117888092	0.402009097857592	SLC25A34	284723	ENSG00000162461
ENSG00000162482	10.1156749309544	-0.298638946924276	0.580103602192128	-0.514802779703078	0.606690842733423	0.792504607946367	AKR7A3	22977	ENSG00000162482
ENSG00000162493	1100.86199326266	1.88952693081447	0.0961946393319388	19.6427466638164	6.66916769878469e-86	9.56747682788154e-83	PDPN	10630	ENSG00000162493
ENSG00000162496	3697.79121871651	1.0853574256307	0.103069166399072	10.5303793903632	6.25817386966302e-26	6.41276566465768e-24	DHRS3	9249	ENSG00000162496
ENSG00000162512	3145.84236157855	-0.482463093185657	0.0960646825571795	-5.02227333024794	5.10634437497735e-07	6.94357965365206e-06	SDC3	9672	ENSG00000162512
ENSG00000162517	791.016009389486	-0.0582120281698195	0.101892986218819	-0.571305546436801	0.567792542656806	0.765190905107008	PEF1	553115	ENSG00000162517
ENSG00000162520	647.607426857034	-0.425711442459993	0.151300972770209	-2.8136728711358	0.00489790430733363	0.0242849719616211	SYNC	81493	ENSG00000162520
ENSG00000162521	1360.10628900421	-0.169760545801961	0.0954279687710785	-1.7789391096566	0.0752497452936469	0.206082040567993	RBBP4	5928	ENSG00000162521
ENSG00000162522	789.426649635428	-0.183768453631947	0.117751390631908	-1.56064784157334	0.118606864119489	0.287701446500916	KIAA1522	57648	ENSG00000162522
ENSG00000162526	7.21245542951786	-1.28004228031819	0.704388620196523	-1.81723872819106	0.0691805673037462	0.194154461384739	TSSK3	81629	ENSG00000162526
ENSG00000162542	327.659219608676	-0.0580117332334247	0.12310189631603	-0.471249712388635	0.637462422133789	0.81360584201017	TMCO4	255104	ENSG00000162542
ENSG00000162543	6.62465672100982	-0.490310803532265	0.833718972226859	-0.588100810783575	0.556464628956098	0.756976577438105	UBXN10	127733	ENSG00000162543
ENSG00000162545	6278.36365207279	0.809184324400816	0.0914592768729209	8.84748220265448	8.95159056158981e-19	4.98710781610901e-17	CAMK2N1	55450	ENSG00000162545
ENSG00000162551	1111.55971824795	0.30425933679326	0.134152719273	2.26800722670477	0.0233287662132842	0.0855205941996778	ALPL	249	ENSG00000162551
ENSG00000162572	118.450195192288	-0.176667302301972	0.176931226338673	-0.998508324154173	0.318032930041331	0.548853332722967	SCNN1D	6339	ENSG00000162572
ENSG00000162576	10535.9204228139	0.0996478026953078	0.0729518331486974	1.3659396672349	0.17195790094864	0.373240828925392	MXRA8	54587	ENSG00000162576
ENSG00000162585	537.119137650973	0.0262519178967035	0.126515093740398	0.207500284120809	0.835619170804341	0.925368308611501	FAAP20	199990	ENSG00000162585
ENSG00000162591	690.362644515052	0.0401377077010024	0.165749960007099	0.242158174272159	0.808657602713413	0.911241777227951	MEGF6	1953	ENSG00000162591
ENSG00000162595	62.0600588450326	-1.18871226571868	0.293273204624924	-4.05325903278125	5.05090227267383e-05	0.000450758333976568	DIRAS3	9077	ENSG00000162595
ENSG00000162599	553.013472420913	0.245466800533989	0.118224937528454	2.07626923444058	0.0378690570710097	0.123797154857089	NFIA	4774	ENSG00000162599
ENSG00000162600	200.074905883631	-0.0784620602424499	0.166247208020749	-0.471960168092913	0.636955219993803	0.813139348327276	OMA1	115209	ENSG00000162600
ENSG00000162601	1037.4580875879	0.0139641257809108	0.0901466079069732	0.154904617102411	0.876896513665832	0.944025683948831	MYSM1	114803	ENSG00000162601
ENSG00000162604	868.018320936614	0.630478828043384	0.10960360490565	5.75235484805559	8.80088243823514e-09	1.61693907336412e-07	TM2D1	83941	ENSG00000162604
ENSG00000162607	547.745640555642	-0.0810554646506237	0.125820561513483	-0.644214774402657	0.519436171628584	0.726822213654074	USP1	7398	ENSG00000162607
ENSG00000162613	1462.89121474062	-0.00026319256867303	0.0936565914490287	-0.00281018735148256	0.997757797850458	0.998685998604316	FUBP1	8880	ENSG00000162613
ENSG00000162614	5399.60551792386	2.03389827847716	0.0958334972533953	21.2232500823724	5.82547595546963e-100	1.25356960716762e-96	NEXN	91624	ENSG00000162614
ENSG00000162616	1469.46311957604	1.51733741064972	0.0887561636943801	17.0955722677972	1.601165451178e-65	9.84430830072474e-63	DNAJB4	11080	ENSG00000162616
ENSG00000162618	186.298385358686	-0.534721054574405	0.159272166881591	-3.35727870753424	0.000787137244395874	0.00513409382820766	ADGRL4	64123	ENSG00000162618
ENSG00000162620	8.26986026003319	0.581202060390151	0.667203940281889	0.871101061160697	0.383698974776119	0.612914340797151	LRRIQ3	127255	ENSG00000162620
ENSG00000162623	480.287693274679	0.0621795255917849	0.108608849744026	0.572508830894832	0.566977304868259	0.764511185345584	TYW3	127253	ENSG00000162623
ENSG00000162627	708.110486497677	-0.145918518615953	0.0989035084854487	-1.47536240979177	0.140115135801324	0.324248160077939	SNX7	51375	ENSG00000162627
ENSG00000162630	42.6995641789746	2.89296994092525	0.409512676736146	7.06442096977923	1.61287103608264e-12	4.69806681660958e-11	B3GALT2	8707	ENSG00000162630
ENSG00000162631	19.1413033402474	-1.31481814772612	0.484442556281711	-2.71408473652247	0.00664591642695179	0.0312508744304767	NTNG1	22854	ENSG00000162631
ENSG00000162636	705.344248298417	-0.429537190207151	0.129185431153681	-3.32496618520525	0.000884292594251365	0.00566968231286303	EEIG2	284611	ENSG00000162636
ENSG00000162639	35.7942267205446	-0.240772970394164	0.315174852481097	-0.763934585829955	0.444906225555388	0.667223684374598	HENMT1	113802	ENSG00000162639
ENSG00000162641	10.5670185931801	0.760199085535276	0.561097565446191	1.35484295842695	0.175467596549692	0.377867735126713	AKNAD1	254268	ENSG00000162641
ENSG00000162642	295.106629163599	0.0214508789271469	0.130384321541741	0.164520386143818	0.869321499581064	0.939563637323457	C1orf52	148423	ENSG00000162642
ENSG00000162643	89.2160736190437	-1.6210758254366	0.223373767534975	-7.25723455948235	3.95084263710506e-13	1.25255535907484e-11	DNAI3	126820	ENSG00000162643
ENSG00000162645	1292.15749223557	-0.254305421280455	0.126637983943581	-2.00812910440641	0.0446295742234609	0.140482377081163	GBP2	2634	ENSG00000162645
ENSG00000162650	109.275388337905	0.53748098463678	0.189419059479674	2.83752324667442	0.00454650359028549	0.0228064670686041	ATXN7L2	127002	ENSG00000162650
ENSG00000162654	50.2217852886599	-0.788415239193882	0.288870545526257	-2.72930297465104	0.0063468362700941	0.0301242862943672	GBP4	115361	ENSG00000162654
ENSG00000162664	912.228694441036	-0.485990581641264	0.0932898088983732	-5.20947129574128	1.89379502318218e-07	2.77934197136243e-06	ZNF326	284695	ENSG00000162664
ENSG00000162687	148.597612544835	0.891020568829288	0.199450701679367	4.467372445055	7.91861976435637e-06	8.55737848357783e-05	KCNT2	343450	ENSG00000162687
ENSG00000162688	917.653594168371	0.396944371702162	0.135666858338784	2.92587575597072	0.00343488086599889	0.0180278884476131	AGL	178	ENSG00000162688
ENSG00000162692	509.163849829221	-3.69403916352264	0.189296233190639	-19.5145941430456	8.25218296649734e-85	1.09277945975578e-81	VCAM1	7412	ENSG00000162692
ENSG00000162694	910.77723024116	-0.411845292096854	0.0960102922702198	-4.28959523357892	1.78999046584487e-05	0.000179155150404183	EXTL2	2135	ENSG00000162694
ENSG00000162695	857.894801789034	0.305917703905596	0.106676825397919	2.86770535928944	0.00413460380454664	0.0210521160885154	SLC30A7	148867	ENSG00000162695
ENSG00000162702	664.254999191066	-0.135354076954385	0.145567908544219	-0.929834592720473	0.352456732531437	0.582689201049524	ZNF281	23528	ENSG00000162702
ENSG00000162704	2584.66903294524	0.886781370611392	0.112133503415454	7.90826419937913	2.61002446531396e-15	1.03768062749145e-13	ARPC5	10092	ENSG00000162704
ENSG00000162714	732.222437017404	-0.25667634764743	0.113508843162257	-2.26128943346308	0.0237413401268455	0.0868296516430094	ZNF496	84838	ENSG00000162714
ENSG00000162722	41.6636761760591	-0.226532364157398	0.295552511963286	-0.766470779262193	0.443396232167713	0.666015153508117	TRIM58	25893	ENSG00000162722
ENSG00000162729	372.230174114138	0.281646176420366	0.130258487397265	2.16220978799943	0.0306020094310401	0.105236434749372	IGSF8	93185	ENSG00000162729
ENSG00000162733	19327.1311993046	0.104044214036377	0.114484699462408	0.908804534797603	0.363453312445141	0.59244851564654	DDR2	4921	ENSG00000162733
ENSG00000162734	9191.26398868258	-0.0691134645080741	0.0972181041212813	-0.710911461736116	0.477139102934105	0.694567026637123	PEA15	8682	ENSG00000162734
ENSG00000162735	1081.42718746365	0.198163418283324	0.100819628060116	1.96552419500263	0.0493535981428931	0.151339898829694	PEX19	5824	ENSG00000162735
ENSG00000162736	4462.03012719923	0.0645464666846591	0.0836026745904921	0.77206222170313	0.440077575992167	0.662869496080598	NCSTN	23385	ENSG00000162736
ENSG00000162745	167.590207154361	-1.03427248033412	0.264144100547549	-3.9155615370177	9.01940350612755e-05	0.000759261767031715	OLFML2B	25903	ENSG00000162745
ENSG00000162746	10.124059159611	-0.446344416522477	0.577332526423826	-0.773114965975104	0.439454344711396	0.662516007272711	FCRLB	127943	ENSG00000162746
ENSG00000162755	13.4019124272335	0.0583120949652533	0.568488505094935	0.102573920919501	0.918301141731071	0.96316170563763	KLHDC9	126823	ENSG00000162755
ENSG00000162757	28.2187883307686	-0.551543003006111	0.37425855470488	-1.47369511283724	0.140563699300803	0.324980403366011	C1orf74	148304	ENSG00000162757
ENSG00000162769	64.0209581879508	0.194504642097036	0.239578369358746	0.811862283801521	0.416870658337271	0.643821724507188	FLVCR1	28982	ENSG00000162769
ENSG00000162772	374.051778186676	1.91756249828849	0.157362102829976	12.1856690003714	3.70599610221461e-34	5.85309384400225e-32	ATF3	467	ENSG00000162772
ENSG00000162775	170.445338117126	0.21322144684014	0.154556878788566	1.37956620573212	0.167720248580559	0.367121087570302	RBM15	64783	ENSG00000162775
ENSG00000162777	170.572726905473	-0.620641260813231	0.159270665445071	-3.896770689561	9.74838396893154e-05	0.000815444266400178	DENND2D	79961	ENSG00000162777
ENSG00000162783	748.799437070365	0.0254612107359019	0.106586038004901	0.238879418097248	0.811199085576865	0.912672718959344	IER5	51278	ENSG00000162783
ENSG00000162804	2513.97526386145	-0.11065973510125	0.121687740970831	-0.909374553413525	0.363152449218418	0.592238481744512	SNED1	25992	ENSG00000162804
ENSG00000162813	371.488052380333	-0.0364853480737684	0.128043730421602	-0.284944432293837	0.77568671433	0.894688376215358	BPNT1	10380	ENSG00000162813
ENSG00000162814	12.3056184155586	-0.417040898219434	0.538236337275187	-0.774828582422913	0.438440957429822	0.661794044906128	SPATA17	128153	ENSG00000162814
ENSG00000162817	646.397821522074	1.14782155688789	0.213175275678938	5.38440282641697	7.26855582446773e-08	1.14272318281472e-06	C1orf115	79762	ENSG00000162817
ENSG00000162819	974.940926120525	0.0291357663306806	0.12523610170392	0.232646704378923	0.816035757354616	0.915709277184728	BROX	148362	ENSG00000162819
ENSG00000162825	390.466626996759	-0.20409954681258	0.127904874328677	-1.59571359484007	0.110552751981012	0.273521935233274	NBPF20	100288142	ENSG00000162825
ENSG00000162836	153.677255222226	-0.216917732036302	0.177654623901891	-1.2210080845185	0.222082958814246	0.438737449619835	ACP6	51205	ENSG00000162836
ENSG00000162849	415.269409919604	-0.861980815358934	0.542828052440266	-1.58794449086396	0.112298891729754	0.276480159686952	KIF26B	55083	ENSG00000162849
ENSG00000162851	173.394765515909	0.268340349803431	0.160884240292644	1.66790948147145	0.095333697196233	0.244841055830695	TFB2M	64216	ENSG00000162851
ENSG00000162852	699.764268534003	0.182283121430697	0.122257057359378	1.49098240517003	0.135966114407711	0.317529432331129	CNST	163882	ENSG00000162852
ENSG00000162869	572.644769348538	0.483158202755405	0.120503950670041	4.00948018773566	6.08525582705723e-05	0.000533661126147683	PPP1R21	129285	ENSG00000162869
ENSG00000162878	1590.60111880337	1.55631977750546	0.17100504764687	9.1010166010965	8.94902017003144e-20	5.5817892111265e-18	PKDCC	91461	ENSG00000162878
ENSG00000162881	6.79001732631279	-2.13421716709309	0.928604469622189	-2.29830593854606	0.0215443827025007	0.0801916861023892	OXER1	165140	ENSG00000162881
ENSG00000162882	43.9171427128208	-0.796480607037199	0.283581201407202	-2.80865093696218	0.00497495555136783	0.024617378504397	HAAO	23498	ENSG00000162882
ENSG00000162885	322.911400783718	-0.34667881801958	0.127658439854664	-2.71567487754249	0.00661408350237134	0.0311181873444445	B3GALNT2	148789	ENSG00000162885
ENSG00000162889	2495.19858211589	0.257654174187614	0.0817798013923364	3.1505844939819	0.00162944117656969	0.00960644858035863	MAPKAPK2	9261	ENSG00000162889
ENSG00000162892	7.00937296233891	2.27351645580791	0.881134710998311	2.58021438428189	0.00987389963051423	0.0431091002128588	IL24	11009	ENSG00000162892
ENSG00000162894	22.4649758595567	1.52297579228029	0.517241076666411	2.94442158789047	0.00323558922960358	0.0171386672577309	FCMR	9214	ENSG00000162894
ENSG00000162909	12376.2471896601	0.10641914265956	0.075150052226212	1.41608873855767	0.15674952484425	0.349837935789453	CAPN2	824	ENSG00000162909
ENSG00000162910	254.021791588448	-0.159908737294974	0.158022786443918	-1.01193467659631	0.311569287825292	0.542332183004288	MRPL55	128308	ENSG00000162910
ENSG00000162913	7.06913440119514	-0.855994601821387	0.755100613698607	-1.13361661518004	0.256955400419238	0.482649996532153	OBSCN-AS1	574407	ENSG00000162913
ENSG00000162923	3754.94659437522	0.10697359650556	0.0875607921901652	1.22170658613085	0.221818604771935	0.43841730790283	WDR26	80232	ENSG00000162923
ENSG00000162924	82.1695590472313	-0.443431690304968	0.217033699166484	-2.043146718726	0.0410379163099439	0.131754518701172	REL	5966	ENSG00000162924
ENSG00000162927	120.845685274035	-0.332007211304387	0.189076471521628	-1.75594143804619	0.0790984084837559	0.21356322177664	PUS10	150962	ENSG00000162927
ENSG00000162928	331.4196280409	0.0694988680076076	0.126309959590039	0.55022476638563	0.582165218605089	0.774256353390498	PEX13	5194	ENSG00000162928
ENSG00000162929	213.359770023902	-0.406048271334165	0.164413670120365	-2.46967463859241	0.0135235990388142	0.0552465015313684	SANBR	84542	ENSG00000162929
ENSG00000162931	34.8729520654324	-0.680342172877028	0.328665624526585	-2.07001317480952	0.0384511107132562	0.125128731171876	TRIM17	51127	ENSG00000162931
ENSG00000162944	250.155968165174	-0.858837645956648	0.186262884094926	-4.61088987282595	4.00948915034563e-06	4.62313166263898e-05	RFTN2	130132	ENSG00000162944
ENSG00000162946	78.2040625240207	-0.0610748964234186	0.267453837962683	-0.228356776962536	0.819368888708312	0.917435466502373	DISC1	27185	ENSG00000162946
ENSG00000162959	69.5621238614076	-0.24363697974863	0.223975707681694	-1.08778305589675	0.276690891412845	0.505329269644825	MEMO1	51072	ENSG00000162959
ENSG00000162961	390.592307480338	0.427160450378317	0.119287813419071	3.58092279617579	0.000342382821033152	0.00248069034683742	DPY30	84661	ENSG00000162961
ENSG00000162971	162.592638702832	-0.286688356789442	0.154528981414573	-1.85524006024675	0.0635619533874086	0.182369837927373	TYW5	129450	ENSG00000162971
ENSG00000162972	141.240851732825	0.00417886055571644	0.172050567534807	0.0242885601343397	0.980622438131001	0.990925996268208	MAIP1	79568	ENSG00000162972
ENSG00000162976	631.244635874352	0.371986399666288	0.108227030901555	3.43709327113163	0.000587993085307093	0.00399301813158249	SLC66A3	130814	ENSG00000162976
ENSG00000162980	573.493042856792	0.150453482360642	0.108928127752759	1.38121792290543	0.167211965589496	0.366617149570107	ARL5A	26225	ENSG00000162980
ENSG00000162994	70.2932316886196	-0.076200464263928	0.263111613799818	-0.289612697681613	0.772112551795255	0.893040693617829	CLHC1	130162	ENSG00000162994
ENSG00000162997	12.8771945332291	0.133866335733622	0.515027398755657	0.259920804324298	0.794924863135417	0.904490755015859	PRORSD1P	344405	ENSG00000162997
ENSG00000162998	89.543086569587	1.63555491871669	0.287188612358814	5.69505491629042	1.2333221738583e-08	2.20932791081901e-07	FRZB	2487	ENSG00000162998
ENSG00000162999	64.4805921608076	-0.14417264027579	0.246634776159771	-0.584559252026949	0.558844113315524	0.758475355623363	DUSP19	142679	ENSG00000162999
ENSG00000163001	667.636871725162	-0.228181063702647	0.101674085676584	-2.24424013438851	0.0248169550367856	0.089452236381546	CFAP36	112942	ENSG00000163001
ENSG00000163002	79.4385082873535	0.172818122124196	0.212981281415141	0.811423994521571	0.417122224367526	0.644013595731293	NUP35	129401	ENSG00000163002
ENSG00000163006	20.0561981259377	-0.537380635525826	0.403356645669225	-1.33227167891144	0.182770930021169	0.387624110865883	CCDC138	165055	ENSG00000163006
ENSG00000163013	190.599853208843	-0.0578461429466563	0.179013425419307	-0.323138573607884	0.746590298427116	0.878816054935425	FBXO41	150726	ENSG00000163013
ENSG00000163017	1160.15111080709	1.62837124794988	0.354360274869919	4.59524208391483	4.32247143226357e-06	4.94756287941605e-05	ACTG2	72	ENSG00000163017
ENSG00000163026	219.125838753604	0.0853942281508745	0.141673185303164	0.602755051833845	0.546671652444566	0.748981495967624	WDCP	80304	ENSG00000163026
ENSG00000163029	744.812695286608	0.160945051812415	0.118549876990125	1.35761466733382	0.174585986390043	0.376607534627819	SMC6	79677	ENSG00000163029
ENSG00000163040	184.007757320122	-0.41694576043462	0.15371138646813	-2.71252358081531	0.00667730303254921	0.0313482127539267	CCDC74A	90557	ENSG00000163040
ENSG00000163041	2994.99557038374	-0.192122128294237	0.0817543316567555	-2.34999325908332	0.0187737510602087	0.0720281088704017	H3-3A	3020	ENSG00000163041
ENSG00000163050	498.405425229016	-0.392602685444081	0.13694243816328	-2.86691759479242	0.00414490922963762	0.0210868893291791	COQ8A	56997	ENSG00000163050
ENSG00000163053	61.3581760658437	-0.444941395320652	0.308244255150355	-1.44347019574986	0.148888062447029	0.338406432620675	SLC16A14	151473	ENSG00000163053
ENSG00000163067	124.83358442962	-0.13435406537146	0.184207085556401	-0.729364263951309	0.465778871485014	0.684870158310284	NA	NA	ENSG00000163067
ENSG00000163069	3078.57074102961	0.512162394683151	0.0950448411319388	5.38863959983037	7.09930074101557e-08	1.12040996246379e-06	SGCB	6443	ENSG00000163069
ENSG00000163071	804.49856241539	-0.36254665000223	0.116982827684035	-3.09914418363566	0.00194080544406781	0.0110999886111719	SPATA18	132671	ENSG00000163071
ENSG00000163072	19.5660336806832	1.05410749399182	0.42910466443073	2.45652769911099	0.0140286986827427	0.05681111451974	NOSTRIN	115677	ENSG00000163072
ENSG00000163083	419.121857672367	3.44859195470447	0.207432324852492	16.6251424755366	4.58275909995183e-62	2.3906726638082e-59	INHBB	3625	ENSG00000163083
ENSG00000163093	136.266026412884	-0.380892955034409	0.217815838777766	-1.74869264407823	0.0803441622485367	0.216214593263805	BBS5	129880	ENSG00000163093
ENSG00000163104	781.466830467973	-0.0893727644541061	0.0979870001809893	-0.912087973802933	0.361722408593142	0.590615514780965	SMARCAD1	56916	ENSG00000163104
ENSG00000163110	1315.7717785726	1.60367781876117	0.124552342510321	12.875533180986	6.18107516659404e-38	1.14416353755824e-35	PDLIM5	10611	ENSG00000163110
ENSG00000163113	766.273132559477	0.192790153792224	0.100230031563	1.92347693386732	0.0544201805844924	0.162733552953439	NA	NA	ENSG00000163113
ENSG00000163125	1031.74164274918	-0.223685095465861	0.0992455577259818	-2.25385498949442	0.0242052920843925	0.0878545442194426	RPRD2	23248	ENSG00000163125
ENSG00000163131	77.577208874431	-0.980476057466522	0.246705771309572	-3.97427288491033	7.05945882561865e-05	0.000611926403237789	CTSS	1520	ENSG00000163131
ENSG00000163132	58.6824637463518	-0.0810632178461867	0.258994453888663	-0.312992099363773	0.754286664605586	0.882770353330407	MSX1	4487	ENSG00000163132
ENSG00000163138	176.67078486269	-0.0516341496938122	0.152304480597037	-0.339019242844367	0.734595233997858	0.872924480794721	PACRGL	133015	ENSG00000163138
ENSG00000163145	206.29468928488	0.421493849747532	0.230061081329609	1.83209540401863	0.0669372079953374	0.189433509064562	C1QTNF7	114905	ENSG00000163145
ENSG00000163155	111.557878764126	0.12197696431153	0.186745564810306	0.653171947807344	0.513645432834432	0.722005889298991	LYSMD1	388695	ENSG00000163155
ENSG00000163156	269.396622651684	0.0546697186519018	0.130479212290287	0.418991789514132	0.675222132846773	0.836195167035263	SCNM1	79005	ENSG00000163156
ENSG00000163159	461.337067026299	-0.0555662102881381	0.110189195065073	-0.504280027232462	0.61406461064474	0.797143465649528	VPS72	6944	ENSG00000163159
ENSG00000163161	937.162800617928	-0.0796103388426996	0.0971082747384747	-0.819810042523159	0.412324405180216	0.640397386789734	ERCC3	2071	ENSG00000163161
ENSG00000163162	738.735019098087	0.195638415581994	0.109681391541854	1.78369742425577	0.0744728449206463	0.204766433584659	RNF149	284996	ENSG00000163162
ENSG00000163166	896.104695012227	-0.153048655823615	0.110336445052499	-1.38710881749718	0.165408583711419	0.364028770639994	IWS1	55677	ENSG00000163166
ENSG00000163170	122.114518061392	0.0712896467993871	0.180250439180509	0.395503318180519	0.692471473269205	0.847514095716953	BOLA3	388962	ENSG00000163170
ENSG00000163171	1359.54663642625	1.5038662333696	0.103882134977232	14.4766588951912	1.70170049990781e-47	4.80242198457588e-45	CDC42EP3	10602	ENSG00000163171
ENSG00000163191	3884.49629180261	0.106738503925313	0.0815402725422299	1.30902804954488	0.19052484949604	0.398233866222208	S100A11	6282	ENSG00000163191
ENSG00000163214	512.117050810188	-0.149851233547491	0.113686436963546	-1.31811003625298	0.187466815286059	0.394563933207191	DHX57	90957	ENSG00000163214
ENSG00000163219	18.2546637368351	-0.189831848314235	0.431190113657207	-0.440250929466231	0.659755376730127	0.826405057025355	ARHGAP25	9938	ENSG00000163219
ENSG00000163249	364.219973763782	0.292010030842442	0.121358344468767	2.4061800786809	0.0161203163360032	0.0634166466463199	CCNYL1	151195	ENSG00000163249
ENSG00000163251	54.3289366193269	2.39527556106489	0.37203252802873	6.43834982321738	1.20779378924838e-10	2.77228934425477e-09	FZD5	7855	ENSG00000163251
ENSG00000163257	628.64052688961	0.0962461955577315	0.11138998206414	0.864047141172097	0.387561994591308	0.617138075745941	DCAF16	54876	ENSG00000163257
ENSG00000163281	575.652310227906	0.281568378471213	0.106555240993882	2.64246390740537	0.00823052369656837	0.0372668241547671	GNPDA2	132789	ENSG00000163281
ENSG00000163291	307.589044107265	0.24843673834422	0.124583528303331	1.99413792278653	0.0461369838978441	0.143963780641904	PAQR3	152559	ENSG00000163291
ENSG00000163297	5693.89259736701	0.365514768954929	0.127179045180792	2.87401724423494	0.00405286833951329	0.0207463956184125	ANTXR2	118429	ENSG00000163297
ENSG00000163312	214.76441428785	-0.125494219816169	0.14956779152615	-0.839045749995095	0.401443637097165	0.629575677564699	HELQ	113510	ENSG00000163312
ENSG00000163319	99.3594400851783	0.0347890743566316	0.205352870471436	0.169411190974663	0.865473221609108	0.937700390836477	MRPS18C	51023	ENSG00000163319
ENSG00000163320	2199.8061178714	0.308948825121279	0.0976497263538086	3.16384732100408	0.00155698451063498	0.0092553481873554	CGGBP1	8545	ENSG00000163320
ENSG00000163322	250.81615673901	-0.143475825727839	0.13483156201108	-1.06411157438084	0.287278158146364	0.517234578999618	ABRAXAS1	84142	ENSG00000163322
ENSG00000163328	205.465705980127	-0.361455205000963	0.142494850145111	-2.53661942612572	0.0111928558443576	0.0475178824563789	GPR155	151556	ENSG00000163328
ENSG00000163344	312.955478627291	-0.0824735417584274	0.129246355227857	-0.638111160759848	0.523401321900457	0.729878797611694	PMVK	10654	ENSG00000163344
ENSG00000163346	2825.79442911102	-0.0714608318156976	0.0862339370656438	-0.828685715245722	0.407282270983125	0.63584900710497	PBXIP1	57326	ENSG00000163346
ENSG00000163348	629.862899722173	-0.131707023742955	0.0999334165722745	-1.31794777223193	0.187521132072412	0.394594339154942	PYGO2	90780	ENSG00000163348
ENSG00000163349	1424.26365266541	0.242537999672055	0.101066947500788	2.39977565039415	0.0164051229629107	0.064258064119797	HIPK1	204851	ENSG00000163349
ENSG00000163354	13.8880912304564	-0.0475056099142091	0.496699888201478	-0.0956424815923034	0.923804524401281	0.966051036547909	DCST2	127579	ENSG00000163354
ENSG00000163359	84900.9900020435	-0.346199876436999	0.0795539983287127	-4.35175960617995	1.35049289688001e-05	0.000138467749968966	COL6A3	1293	ENSG00000163359
ENSG00000163364	13.6496118852226	0.362492113512765	0.477861155478588	0.758572044111267	0.44810860113391	0.670799092914805	LINC01116	375295	ENSG00000163364
ENSG00000163374	692.850925068764	-0.110524079364962	0.102435522778679	-1.07896241818143	0.280604481515277	0.509772704652332	YY1AP1	55249	ENSG00000163374
ENSG00000163376	13.0857556228989	-0.828679570606788	0.511548684117705	-1.61994272751587	0.105244580304717	0.26357076664907	KBTBD8	84541	ENSG00000163376
ENSG00000163378	1807.50619406367	1.26005274468702	0.0934409107267712	13.4850220838655	1.9160811422385e-41	4.12316710795446e-39	EOGT	285203	ENSG00000163378
ENSG00000163382	555.312126037443	0.14440030315642	0.111813269260288	1.29144156245243	0.196550606406921	0.406099218590392	NAXE	128240	ENSG00000163382
ENSG00000163386	5014.1457121095	-0.243925005082353	0.0959059804525228	-2.54337637685802	0.0109786898603654	0.0468216261104058	NA	NA	ENSG00000163386
ENSG00000163389	255.731853339474	0.192595604786375	0.167484849727353	1.14992851651895	0.250173314567191	0.474257637955533	POGLUT1	56983	ENSG00000163389
ENSG00000163393	136.541049472228	0.281434303379795	0.176160036613379	1.59760584063378	0.110130725777953	0.272830687043814	SLC22A15	55356	ENSG00000163393
ENSG00000163394	1219.41671967623	-2.1903252976064	0.126138569509817	-17.3644374287591	1.53395988139818e-67	1.1002966399279e-64	CCKAR	886	ENSG00000163394
ENSG00000163399	4608.1881113321	0.403376729041047	0.0837350363509003	4.81729926467883	1.45514360722177e-06	1.82183979624166e-05	ATP1A1	476	ENSG00000163399
ENSG00000163406	7.2749405988192	-1.46211938942275	0.746263636500818	-1.95925316189669	0.0500831460565664	0.152950391939647	SLC15A2	6565	ENSG00000163406
ENSG00000163412	300.381802727153	0.100049468560958	0.126328669387909	0.791977538002425	0.428373773589717	0.653647802902586	EIF4E3	317649	ENSG00000163412
ENSG00000163428	983.079398948794	0.149269220697904	0.117761470155096	1.2675556826975	0.204956666696744	0.416749924095016	LRRC58	116064	ENSG00000163428
ENSG00000163430	70157.3892784041	0.898459328958446	0.121219621219356	7.41183085643053	1.24567571629315e-13	4.21302700510542e-12	FSTL1	11167	ENSG00000163430
ENSG00000163431	4941.99294382399	1.16174580401266	0.0932918243041016	12.4528147313932	1.34998713089054e-35	2.21333604364577e-33	LMOD1	25802	ENSG00000163431
ENSG00000163444	1058.26711788005	0.137196500877746	0.0972070835292171	1.41138377880156	0.158131483327025	0.352210309933333	TMEM183A	92703	ENSG00000163444
ENSG00000163449	8.78668575821335	-1.28114679515795	0.623413137522777	-2.05505260965267	0.0398739235413739	0.12868946264806	TMEM169	92691	ENSG00000163449
